row,date,attributes,values,brand
2603,2021-03-04,bw_negative_std_0_100,5.704553823493311,Nike
2604,2021-03-03,bw_negative_std_0_100,7.71142751933227,Nike
2605,2021-03-02,bw_negative_std_0_100,69.97054130354732,Nike
2606,2021-03-01,bw_negative_std_0_100,44.32613231864491,Nike
2607,2021-02-28,bw_negative_std_0_100,2.8231250767153564,Nike
2608,2021-02-27,bw_negative_std_0_100,2.1326868786056226,Nike
2609,2021-02-26,bw_negative_std_0_100,1.1292500306861433,Nike
2610,2021-02-25,bw_negative_std_0_100,3.1361237265251014,Nike
2611,2021-02-24,bw_negative_std_0_100,4.01374739167792,Nike
2612,2021-02-23,bw_negative_std_0_100,3.8879342089112563,Nike
2613,2021-02-22,bw_negative_std_0_100,2.8231250767153564,Nike
2614,2021-02-21,bw_negative_std_0_100,1.8196882287958769,Nike
2615,2021-02-20,bw_negative_std_0_100,2.4456855284153685,Nike
2616,2021-02-19,bw_negative_std_0_100,2.2585000613722856,Nike
2617,2021-02-18,bw_negative_std_0_100,2.1326868786056226,Nike
2618,2021-02-17,bw_negative_std_0_100,1.6294341475389718,Nike
2619,2021-02-16,bw_negative_std_0_100,2.1326868786056226,Nike
2620,2021-02-15,bw_negative_std_0_100,1.8196882287958769,Nike
2621,2021-02-14,bw_negative_std_0_100,3.636307843377931,Nike
2622,2021-02-13,bw_negative_std_0_100,1.0678777464097224,Nike
2623,2021-02-12,bw_negative_std_0_100,1.2550632134528052,Nike
2624,2021-02-11,bw_negative_std_0_100,1.7552473303056346,Nike
2625,2021-02-10,bw_negative_std_0_100,3.1974960108015225,Nike
2626,2021-02-09,bw_negative_std_0_100,2.8231250767153564,Nike
2627,2021-02-08,bw_negative_std_0_100,8.71486436725175,Nike
2628,2021-02-07,bw_negative_std_0_100,1.9455014115625386,Nike
2629,2021-02-06,bw_negative_std_0_100,4.452559224254328,Nike
2630,2021-02-05,bw_negative_std_0_100,4.01374739167792,Nike
2631,2021-02-04,bw_negative_std_0_100,5.017184239597398,Nike
2632,2021-02-03,bw_negative_std_0_100,7.71142751933227,Nike
2633,2021-02-02,bw_negative_std_0_100,57.7451822756843,Nike
2634,2021-02-01,bw_negative_std_0_100,74.7360991776114,Nike
2635,2021-01-31,bw_negative_std_0_100,0.6290659138333137,Nike
2636,2021-01-30,bw_negative_std_0_100,4.57837240702099,Nike
2637,2021-01-29,bw_negative_std_0_100,5.455996072173807,Nike
2638,2021-01-28,bw_negative_std_0_100,6.585246102859949,Nike
2639,2021-01-27,bw_negative_std_0_100,3.5104946606112684,Nike
2640,2021-01-26,bw_negative_std_0_100,0.19025408125690504,Nike
2641,2021-01-25,bw_negative_std_0_100,2.1940591628820436,Nike
2642,2021-01-24,bw_negative_std_0_100,1.9455014115625386,Nike
2643,2021-01-23,bw_negative_std_0_100,1.7552473303056346,Nike
2644,2021-01-22,bw_negative_std_0_100,3.636307843377931,Nike
2645,2021-01-21,bw_negative_std_0_100,1.7552473303056346,Nike
2646,2021-01-20,bw_negative_std_0_100,0.8162513808763976,Nike
2647,2021-01-19,bw_negative_std_0_100,5.894807904750216,Nike
2648,2021-01-18,bw_negative_std_0_100,2.507057812691789,Nike
2649,2021-01-17,bw_negative_std_0_100,0.8776236651528173,Nike
2650,2021-01-16,bw_negative_std_0_100,0.8162513808763976,Nike
2651,2021-01-15,bw_negative_std_0_100,2.571498711182031,Nike
2652,2021-01-14,bw_negative_std_0_100,14.922670921811712,Nike
2653,2021-01-13,bw_negative_std_0_100,85.64502270774517,Nike
2654,2021-01-12,bw_negative_std_0_100,5.581809254940469,Nike
2655,2021-01-11,bw_negative_std_0_100,2.00687369583896,Nike
2656,2021-01-10,bw_negative_std_0_100,2.571498711182031,Nike
2657,2021-01-09,bw_negative_std_0_100,4.139560574444581,Nike
2658,2021-01-08,bw_negative_std_0_100,4.5139315085307485,Nike
2659,2021-01-07,bw_negative_std_0_100,4.200932858721003,Nike
2660,2021-01-06,bw_negative_std_0_100,3.4491223763348478,Nike
2661,2021-01-05,bw_negative_std_0_100,2.507057812691789,Nike
2662,2021-01-04,bw_negative_std_0_100,4.3881183257640854,Nike
2663,2021-01-03,bw_negative_std_0_100,1.9455014115625386,Nike
2664,2021-01-02,bw_negative_std_0_100,0.6290659138333137,Nike
2665,2021-01-01,bw_negative_std_0_100,0.5032527310666508,Nike
2666,2020-12-31,bw_negative_std_0_100,14.045047256658894,Nike
2667,2020-12-30,bw_negative_std_0_100,3.3233091935681855,Nike
2668,2020-12-29,bw_negative_std_0_100,14.296673622192218,Nike
2669,2020-12-28,bw_negative_std_0_100,1.0034368479194804,Nike
2670,2020-12-27,bw_negative_std_0_100,1.3808763962194681,Nike
2671,2020-12-26,bw_negative_std_0_100,1.5680618632625518,Nike
2672,2020-12-25,bw_negative_std_0_100,0.5032527310666508,Nike
2673,2020-12-24,bw_negative_std_0_100,2.507057812691789,Nike
2674,2020-12-23,bw_negative_std_0_100,1.693875046029214,Nike
2675,2020-12-22,bw_negative_std_0_100,4.139560574444581,Nike
2676,2020-12-21,bw_negative_std_0_100,1.693875046029214,Nike
2677,2020-12-20,bw_negative_std_0_100,0.19025408125690504,Nike
2678,2020-12-19,bw_negative_std_0_100,1.881060513072298,Nike
2679,2020-12-18,bw_negative_std_0_100,1.5680618632625518,Nike
2680,2020-12-17,bw_negative_std_0_100,2.1326868786056226,Nike
2681,2020-12-16,bw_negative_std_0_100,1.3808763962194681,Nike
2682,2020-12-15,bw_negative_std_0_100,2.1326868786056226,Nike
2683,2020-12-14,bw_negative_std_0_100,1.693875046029214,Nike
2684,2020-12-13,bw_negative_std_0_100,0.6904381981097346,Nike
2685,2020-12-12,bw_negative_std_0_100,0.6290659138333137,Nike
2686,2020-12-11,bw_negative_std_0_100,2.4456855284153685,Nike
2687,2020-12-10,bw_negative_std_0_100,3.1974960108015225,Nike
2688,2020-12-09,bw_negative_std_0_100,2.507057812691789,Nike
2689,2020-12-08,bw_negative_std_0_100,2.4456855284153685,Nike
2690,2020-12-07,bw_negative_std_0_100,1.693875046029214,Nike
2691,2020-12-06,bw_negative_std_0_100,1.6294341475389718,Nike
2692,2020-12-05,bw_negative_std_0_100,3.01031054375844,Nike
2693,2020-12-04,bw_negative_std_0_100,4.5139315085307485,Nike
2694,2020-12-03,bw_negative_std_0_100,9.844114397937892,Nike
2695,2020-12-02,bw_negative_std_0_100,12.78998404320609,Nike
2696,2020-12-01,bw_negative_std_0_100,11.034736712900454,Nike
2697,2020-11-30,bw_negative_std_0_100,28.15146679759421,Nike
2698,2020-11-29,bw_negative_std_0_100,8.779305265741993,Nike
2699,2020-11-28,bw_negative_std_0_100,1.5680618632625518,Nike
2700,2020-11-27,bw_negative_std_0_100,3.4491223763348478,Nike
2701,2020-11-26,bw_negative_std_0_100,5.14299742236406,Nike
2702,2020-11-25,bw_negative_std_0_100,3.1361237265251014,Nike
2703,2020-11-24,bw_negative_std_0_100,2.571498711182031,Nike
2704,2020-11-23,bw_negative_std_0_100,1.442248680495889,Nike
2705,2020-11-22,bw_negative_std_0_100,0.6904381981097346,Nike
2706,2020-11-21,bw_negative_std_0_100,1.0034368479194804,Nike
2707,2020-11-20,bw_negative_std_0_100,2.00687369583896,Nike
2708,2020-11-19,bw_negative_std_0_100,2.9458696452681976,Nike
2709,2020-11-18,bw_negative_std_0_100,1.5066895789861312,Nike
2710,2020-11-17,bw_negative_std_0_100,1.9455014115625386,Nike
2711,2020-11-16,bw_negative_std_0_100,3.7007487418681735,Nike
2712,2020-11-15,bw_negative_std_0_100,4.3881183257640854,Nike
2713,2020-11-14,bw_negative_std_0_100,1.881060513072298,Nike
2714,2020-11-13,bw_negative_std_0_100,4.452559224254328,Nike
2715,2020-11-12,bw_negative_std_0_100,3.01031054375844,Nike
2716,2020-11-11,bw_negative_std_0_100,3.8265619246348352,Nike
2717,2020-11-10,bw_negative_std_0_100,2.571498711182031,Nike
2718,2020-11-09,bw_negative_std_0_100,1.3808763962194681,Nike
2719,2020-11-08,bw_negative_std_0_100,0.3129986498097468,Nike
2720,2020-11-07,bw_negative_std_0_100,0.7518104823861554,Nike
2721,2020-11-06,bw_negative_std_0_100,1.6294341475389718,Nike
2722,2020-11-05,bw_negative_std_0_100,2.3198723456487054,Nike
2723,2020-11-04,bw_negative_std_0_100,1.5680618632625518,Nike
2724,2020-11-03,bw_negative_std_0_100,2.00687369583896,Nike
2725,2020-11-02,bw_negative_std_0_100,1.8196882287958769,Nike
2726,2020-11-01,bw_negative_std_0_100,0.6904381981097346,Nike
2727,2020-10-31,bw_negative_std_0_100,3.07168282803486,Nike
2728,2020-10-30,bw_negative_std_0_100,2.1940591628820436,Nike
2729,2020-10-29,bw_negative_std_0_100,4.765557874064074,Nike
2730,2020-10-28,bw_negative_std_0_100,3.01031054375844,Nike
2731,2020-10-27,bw_negative_std_0_100,3.261936909291765,Nike
2732,2020-10-26,bw_negative_std_0_100,1.9455014115625386,Nike
2733,2020-10-25,bw_negative_std_0_100,0.0,Nike
2734,2020-10-24,bw_negative_std_0_100,1.1292500306861433,Nike
2735,2020-10-23,bw_negative_std_0_100,3.1361237265251014,Nike
2736,2020-10-22,bw_negative_std_0_100,3.7621210261445945,Nike
2737,2020-10-21,bw_negative_std_0_100,1.7552473303056346,Nike
2738,2020-10-20,bw_negative_std_0_100,11.537989443967106,Nike
2739,2020-10-19,bw_negative_std_0_100,83.45096354486314,Nike
2740,2020-10-18,bw_negative_std_0_100,1.0034368479194804,Nike
2741,2020-10-17,bw_negative_std_0_100,0.7518104823861554,Nike
2742,2020-10-16,bw_negative_std_0_100,2.9458696452681976,Nike
2743,2020-10-15,bw_negative_std_0_100,8.150239351908677,Nike
2744,2020-10-14,bw_negative_std_0_100,3.1361237265251014,Nike
2745,2020-10-13,bw_negative_std_0_100,2.9458696452681976,Nike
2746,2021-04-12,bw_volume_std_0_100,17.655554779043495,Nike
2747,2021-04-11,bw_volume_std_0_100,8.994339227059895,Nike
2748,2021-04-10,bw_volume_std_0_100,22.654739441377227,Nike
2749,2021-04-09,bw_volume_std_0_100,13.182845295501666,Nike
2750,2021-04-08,bw_volume_std_0_100,18.13078016166981,Nike
2751,2021-04-07,bw_volume_std_0_100,32.26873529480281,Nike
2752,2021-04-06,bw_volume_std_0_100,43.3107368322967,Nike
2753,2021-04-05,bw_volume_std_0_100,36.26854893190766,Nike
2754,2021-04-04,bw_volume_std_0_100,40.3615440165863,Nike
2755,2021-04-03,bw_volume_std_0_100,49.88002888624876,Nike
2756,2021-04-02,bw_volume_std_0_100,69.96528991077878,Nike
2757,2021-04-01,bw_volume_std_0_100,17.6089640552566,Nike
2758,2021-03-31,bw_volume_std_0_100,16.227549094975195,Nike
2759,2021-03-30,bw_volume_std_0_100,44.97635520767817,Nike
2760,2021-03-29,bw_volume_std_0_100,91.62065832692711,Nike
2761,2021-03-28,bw_volume_std_0_100,98.9982994385818,Nike
2762,2021-03-27,bw_volume_std_0_100,36.26854893190766,Nike
2763,2021-03-26,bw_volume_std_0_100,25.415239825750696,Nike
2764,2021-03-25,bw_volume_std_0_100,33.268106320031684,Nike
2765,2021-03-24,bw_volume_std_0_100,14.79954341090689,Nike
2766,2021-03-23,bw_volume_std_0_100,9.707177300999373,Nike
2767,2021-03-22,bw_volume_std_0_100,33.50571901134485,Nike
2768,2021-03-21,bw_volume_std_0_100,13.99119435320428,Nike
2769,2021-03-20,bw_volume_std_0_100,4.950264402357492,Nike
2770,2021-03-19,bw_volume_std_0_100,6.99559717660214,Nike
2771,2021-03-18,bw_volume_std_0_100,7.184289607939061,Nike
2772,2021-03-17,bw_volume_std_0_100,10.75546858620449,Nike
2773,2021-03-16,bw_volume_std_0_100,32.12430405106344,Nike
2774,2021-03-15,bw_volume_std_0_100,11.612737903883339,Nike
2775,2021-03-14,bw_volume_std_0_100,6.422531274023344,Nike
2776,2021-03-13,bw_volume_std_0_100,6.184918582710184,Nike
2777,2021-03-12,bw_volume_std_0_100,6.042816875160157,Nike
2778,2021-03-11,bw_volume_std_0_100,8.756726535746735,Nike
2779,2021-03-10,bw_volume_std_0_100,10.51785589489133,Nike
2780,2021-03-09,bw_volume_std_0_100,5.947305891397024,Nike
2781,2021-03-08,bw_volume_std_0_100,4.996855126144386,Nike
2782,2021-03-07,bw_volume_std_0_100,5.234467817457546,Nike
2783,2021-03-06,bw_volume_std_0_100,9.898199268525639,Nike
2784,2021-03-05,bw_volume_std_0_100,6.9466769166259015,Nike
2785,2021-03-04,bw_volume_std_0_100,22.84343187271415,Nike
2786,2021-03-03,bw_volume_std_0_100,8.756726535746735,Nike
2787,2021-03-02,bw_volume_std_0_100,62.636569059100346,Nike
2788,2021-03-01,bw_volume_std_0_100,39.07331050387868,Nike
2789,2021-02-28,bw_volume_std_0_100,10.51785589489133,Nike
2790,2021-02-27,bw_volume_std_0_100,4.614811191091855,Nike
2791,2021-02-26,bw_volume_std_0_100,1.6166981154052236,Nike
2792,2021-02-25,bw_volume_std_0_100,6.282759102662662,Nike
2793,2021-02-24,bw_volume_std_0_100,5.8541244438232365,Nike
2794,2021-02-23,bw_volume_std_0_100,6.520371793975821,Nike
2795,2021-02-22,bw_volume_std_0_100,4.901344142381253,Nike
2796,2021-02-21,bw_volume_std_0_100,8.805646795722973,Nike
2797,2021-02-20,bw_volume_std_0_100,29.461644186642445,Nike
2798,2021-02-19,bw_volume_std_0_100,4.710322174854988,Nike
2799,2021-02-18,bw_volume_std_0_100,4.614811191091855,Nike
2800,2021-02-17,bw_volume_std_0_100,3.519929182099845,Nike
2801,2021-02-16,bw_volume_std_0_100,4.663731451068093,Nike
2802,2021-02-15,bw_volume_std_0_100,4.092995084678642,Nike
2803,2021-02-14,bw_volume_std_0_100,7.4242318354415655,Nike
2804,2021-02-13,bw_volume_std_0_100,3.3801570107391625,Nike
2805,2021-02-12,bw_volume_std_0_100,5.567591492533838,Nike
2806,2021-02-11,bw_volume_std_0_100,6.85116593286277,Nike
2807,2021-02-10,bw_volume_std_0_100,5.8517949076338915,Nike
2808,2021-02-09,bw_volume_std_0_100,6.757984485288981,Nike
2809,2021-02-08,bw_volume_std_0_100,9.61166631723624,Nike
2810,2021-02-07,bw_volume_std_0_100,4.950264402357492,Nike
2811,2021-02-06,bw_volume_std_0_100,7.47082255922846,Nike
2812,2021-02-05,bw_volume_std_0_100,6.329349826449556,Nike
2813,2021-02-04,bw_volume_std_0_100,12.754210636662243,Nike
2814,2021-02-03,bw_volume_std_0_100,14.848463670883131,Nike
2815,2021-02-02,bw_volume_std_0_100,72.44158688005218,Nike
2816,2021-02-01,bw_volume_std_0_100,100.0,Nike
2817,2021-01-31,bw_volume_std_0_100,5.425489784983811,Nike
2818,2021-01-30,bw_volume_std_0_100,10.422344911128196,Nike
2819,2021-01-29,bw_volume_std_0_100,12.612108929112214,Nike
2820,2021-01-28,bw_volume_std_0_100,8.568034104409813,Nike
2821,2021-01-27,bw_volume_std_0_100,8.470193584457336,Nike
2822,2021-01-26,bw_volume_std_0_100,2.8560113681366044,Nike
2823,2021-01-25,bw_volume_std_0_100,4.519300207328722,Nike
2824,2021-01-24,bw_volume_std_0_100,1.9032310666946217,Nike
2825,2021-01-23,bw_volume_std_0_100,3.282316490786686,Nike
2826,2021-01-22,bw_volume_std_0_100,5.423160248794467,Nike
2827,2021-01-21,bw_volume_std_0_100,5.996226151373262,Nike
2828,2021-01-20,bw_volume_std_0_100,3.6643604258392166,Nike
2829,2021-01-19,bw_volume_std_0_100,8.805646795722973,Nike
2830,2021-01-18,bw_volume_std_0_100,3.8064621333892434,Nike
2831,2021-01-17,bw_volume_std_0_100,2.140843758007781,Nike
2832,2021-01-16,bw_volume_std_0_100,3.52225871828919,Nike
2833,2021-01-15,bw_volume_std_0_100,4.80583315861812,Nike
2834,2021-01-14,bw_volume_std_0_100,15.468120297248818,Nike
2835,2021-01-13,bw_volume_std_0_100,73.29652666154169,Nike
2836,2021-01-12,bw_volume_std_0_100,7.6618445267547255,Nike
2837,2021-01-11,bw_volume_std_0_100,2.0453327742446494,Nike
2838,2021-01-10,bw_volume_std_0_100,2.998113075686632,Nike
2839,2021-01-09,bw_volume_std_0_100,5.425489784983811,Nike
2840,2021-01-08,bw_volume_std_0_100,6.422531274023344,Nike
2841,2021-01-07,bw_volume_std_0_100,5.518671232557599,Nike
2842,2021-01-06,bw_volume_std_0_100,4.426118759754934,Nike
2843,2021-01-05,bw_volume_std_0_100,3.7109511496261107,Nike
2844,2021-01-04,bw_volume_std_0_100,4.565890931115616,Nike
2845,2021-01-03,bw_volume_std_0_100,2.094253034220888,Nike
2846,2021-01-02,bw_volume_std_0_100,0.09551098376313327,Nike
2847,2021-01-01,bw_volume_std_0_100,0.0,Nike
2848,2020-12-31,bw_volume_std_0_100,12.612108929112214,Nike
2849,2020-12-30,bw_volume_std_0_100,4.472709483541828,Nike
2850,2020-12-29,bw_volume_std_0_100,13.373867263027932,Nike
2851,2020-12-28,bw_volume_std_0_100,2.998113075686632,Nike
2852,2020-12-27,bw_volume_std_0_100,1.8077200829314881,Nike
2853,2020-12-26,bw_volume_std_0_100,2.3784564493209417,Nike
2854,2020-12-25,bw_volume_std_0_100,2.285275001747153,Nike
2855,2020-12-24,bw_volume_std_0_100,10.993081277517648,Nike
2856,2020-12-23,bw_volume_std_0_100,3.997484100915509,Nike
2857,2020-12-22,bw_volume_std_0_100,6.711393761502086,Nike
2858,2020-12-21,bw_volume_std_0_100,2.140843758007781,Nike
2859,2020-12-20,bw_volume_std_0_100,1.5235166678314365,Nike
2860,2020-12-19,bw_volume_std_0_100,3.331236750762924,Nike
2861,2020-12-18,bw_volume_std_0_100,3.615440165862978,Nike
2862,2020-12-17,bw_volume_std_0_100,4.235096792228669,Nike
2863,2020-12-16,bw_volume_std_0_100,3.901973117152376,Nike
2864,2020-12-15,bw_volume_std_0_100,5.376569525007572,Nike
2865,2020-12-14,bw_volume_std_0_100,2.0453327742446494,Nike
2866,2020-12-13,bw_volume_std_0_100,7.375311575465327,Nike
2867,2020-12-12,bw_volume_std_0_100,8.99666876324924,Nike
2868,2020-12-11,bw_volume_std_0_100,3.7598714096023493,Nike
2869,2020-12-10,bw_volume_std_0_100,3.568849442076084,Nike
2870,2020-12-09,bw_volume_std_0_100,7.375311575465327,Nike
2871,2020-12-08,bw_volume_std_0_100,4.426118759754934,Nike
2872,2020-12-07,bw_volume_std_0_100,5.6165117525100765,Nike
2873,2020-12-06,bw_volume_std_0_100,3.8064621333892434,Nike
2874,2020-12-05,bw_volume_std_0_100,3.615440165862978,Nike
2875,2020-12-04,bw_volume_std_0_100,6.662473501525848,Nike
2876,2020-12-03,bw_volume_std_0_100,10.135811959838799,Nike
2877,2020-12-02,bw_volume_std_0_100,11.517226920120207,Nike
2878,2020-12-01,bw_volume_std_0_100,10.897570293754516,Nike
2879,2020-11-30,bw_volume_std_0_100,26.22358888345331,Nike
2880,2020-11-29,bw_volume_std_0_100,6.711393761502086,Nike
2881,2020-11-28,bw_volume_std_0_100,2.9491928157103935,Nike
2882,2020-11-27,bw_volume_std_0_100,4.996855126144386,Nike
2883,2020-11-26,bw_volume_std_0_100,6.233838842686422,Nike
2884,2020-11-25,bw_volume_std_0_100,4.996855126144386,Nike
2885,2020-11-24,bw_volume_std_0_100,5.996226151373262,Nike
2886,2020-11-23,bw_volume_std_0_100,4.756912898641882,Nike
2887,2020-11-22,bw_volume_std_0_100,1.283574440328931,Nike
2888,2020-11-21,bw_volume_std_0_100,2.140843758007781,Nike
2889,2020-11-20,bw_volume_std_0_100,5.8541244438232365,Nike
2890,2020-11-19,bw_volume_std_0_100,6.471451533999582,Nike
2891,2020-11-18,bw_volume_std_0_100,6.233838842686422,Nike
2892,2020-11-17,bw_volume_std_0_100,4.854753418594359,Nike
2893,2020-11-16,bw_volume_std_0_100,4.2840170522049075,Nike
2894,2020-11-15,bw_volume_std_0_100,4.2816875160155625,Nike
2895,2020-11-14,bw_volume_std_0_100,3.7109511496261107,Nike
2896,2020-11-13,bw_volume_std_0_100,6.662473501525848,Nike
2897,2020-11-12,bw_volume_std_0_100,6.37594055023645,Nike
2898,2020-11-11,bw_volume_std_0_100,6.711393761502086,Nike
2899,2020-11-10,bw_volume_std_0_100,3.4267477345260566,Nike
2900,2020-11-09,bw_volume_std_0_100,2.094253034220888,Nike
2901,2020-11-08,bw_volume_std_0_100,2.140843758007781,Nike
2902,2020-11-07,bw_volume_std_0_100,2.1874344817946754,Nike
2903,2020-11-06,bw_volume_std_0_100,6.13832785892329,Nike
2904,2020-11-05,bw_volume_std_0_100,9.660586577212479,Nike
2905,2020-11-04,bw_volume_std_0_100,3.235725766999791,Nike
2906,2020-11-03,bw_volume_std_0_100,5.567591492533838,Nike
2907,2020-11-02,bw_volume_std_0_100,4.56822046730496,Nike
2908,2020-11-01,bw_volume_std_0_100,3.901973117152376,Nike
2909,2020-10-31,bw_volume_std_0_100,4.139585808465536,Nike
2910,2020-10-30,bw_volume_std_0_100,8.994339227059895,Nike
2911,2020-10-29,bw_volume_std_0_100,6.662473501525848,Nike
2912,2020-10-28,bw_volume_std_0_100,4.901344142381253,Nike
2913,2020-10-27,bw_volume_std_0_100,5.8541244438232365,Nike
2914,2020-10-26,bw_volume_std_0_100,5.567591492533838,Nike
2915,2020-10-25,bw_volume_std_0_100,0.046590723786894564,Nike
2916,2020-10-24,bw_volume_std_0_100,3.997484100915509,Nike
2917,2020-10-23,bw_volume_std_0_100,7.757355510517858,Nike
2918,2020-10-22,bw_volume_std_0_100,5.758613460060103,Nike
2919,2020-10-21,bw_volume_std_0_100,5.28105854124444,Nike
2920,2020-10-20,bw_volume_std_0_100,19.036969739324906,Nike
2921,2020-10-19,bw_volume_std_0_100,69.96528991077878,Nike
2922,2020-10-18,bw_volume_std_0_100,1.0925524728026665,Nike
2923,2020-10-17,bw_volume_std_0_100,0.47289584643697424,Nike
2924,2020-10-16,bw_volume_std_0_100,6.3270202902602115,Nike
2925,2020-10-15,bw_volume_std_0_100,11.230693968830808,Nike
2926,2020-10-14,bw_volume_std_0_100,5.425489784983811,Nike
2927,2020-10-13,bw_volume_std_0_100,6.613553241549609,Nike
2928,2021-04-12,cc_positive_std_0_100,49.99999999999999,Nike
2929,2021-04-11,cc_positive_std_0_100,11.666666666666666,Nike
2930,2021-04-10,cc_positive_std_0_100,6.666666666666665,Nike
2931,2021-04-09,cc_positive_std_0_100,39.99999999999999,Nike
2932,2021-04-08,cc_positive_std_0_100,49.99999999999999,Nike
2933,2021-04-07,cc_positive_std_0_100,47.49999999999999,Nike
2934,2021-04-06,cc_positive_std_0_100,73.33333333333331,Nike
2935,2021-04-05,cc_positive_std_0_100,25.83333333333333,Nike
2936,2021-04-04,cc_positive_std_0_100,29.166666666666664,Nike
2937,2021-04-03,cc_positive_std_0_100,85.83333333333331,Nike
2938,2021-04-02,cc_positive_std_0_100,100.0,Nike
2939,2021-04-01,cc_positive_std_0_100,79.99999999999999,Nike
2940,2021-03-31,cc_positive_std_0_100,62.5,Nike
2941,2021-03-30,cc_positive_std_0_100,53.33333333333332,Nike
2942,2021-03-29,cc_positive_std_0_100,84.99999999999999,Nike
2943,2021-03-28,cc_positive_std_0_100,30.83333333333333,Nike
2944,2021-03-27,cc_positive_std_0_100,12.499999999999998,Nike
2945,2021-03-26,cc_positive_std_0_100,48.33333333333332,Nike
2946,2021-03-25,cc_positive_std_0_100,56.666666666666664,Nike
2947,2021-03-24,cc_positive_std_0_100,19.166666666666664,Nike
2948,2021-03-23,cc_positive_std_0_100,12.499999999999998,Nike
2949,2021-03-22,cc_positive_std_0_100,14.166666666666666,Nike
2950,2021-03-21,cc_positive_std_0_100,8.333333333333332,Nike
2951,2021-03-20,cc_positive_std_0_100,15.833333333333332,Nike
2952,2021-03-19,cc_positive_std_0_100,29.166666666666664,Nike
2953,2021-03-18,cc_positive_std_0_100,15.833333333333332,Nike
2954,2021-03-17,cc_positive_std_0_100,14.999999999999996,Nike
2955,2021-03-16,cc_positive_std_0_100,16.666666666666664,Nike
2956,2021-03-15,cc_positive_std_0_100,35.0,Nike
2957,2021-03-14,cc_positive_std_0_100,9.166666666666666,Nike
2958,2021-03-13,cc_positive_std_0_100,7.499999999999998,Nike
2959,2021-03-12,cc_positive_std_0_100,9.166666666666666,Nike
2960,2021-03-11,cc_positive_std_0_100,29.166666666666664,Nike
2961,2021-03-10,cc_positive_std_0_100,31.666666666666664,Nike
2962,2021-03-09,cc_positive_std_0_100,43.33333333333333,Nike
2963,2021-03-08,cc_positive_std_0_100,30.83333333333333,Nike
2964,2021-03-07,cc_positive_std_0_100,10.83333333333333,Nike
2965,2021-03-06,cc_positive_std_0_100,29.999999999999993,Nike
2966,2021-03-05,cc_positive_std_0_100,54.99999999999999,Nike
2967,2021-03-04,cc_positive_std_0_100,32.49999999999999,Nike
2968,2021-03-03,cc_positive_std_0_100,4.999999999999999,Nike
2969,2021-03-02,cc_positive_std_0_100,21.666666666666664,Nike
2970,2021-03-01,cc_positive_std_0_100,7.499999999999998,Nike
2971,2021-02-28,cc_positive_std_0_100,5.833333333333333,Nike
2972,2021-02-27,cc_positive_std_0_100,0.8333333333333319,Nike
2973,2021-02-26,cc_positive_std_0_100,7.499999999999998,Nike
2974,2021-02-25,cc_positive_std_0_100,13.333333333333334,Nike
2975,2021-02-24,cc_positive_std_0_100,29.999999999999993,Nike
2976,2021-02-23,cc_positive_std_0_100,19.166666666666664,Nike
2977,2021-02-22,cc_positive_std_0_100,27.499999999999996,Nike
2978,2021-02-21,cc_positive_std_0_100,3.3333333333333313,Nike
2979,2021-02-20,cc_positive_std_0_100,7.499999999999998,Nike
2980,2021-02-19,cc_positive_std_0_100,14.166666666666666,Nike
2981,2021-02-18,cc_positive_std_0_100,12.499999999999998,Nike
2982,2021-02-17,cc_positive_std_0_100,14.166666666666666,Nike
2983,2021-02-16,cc_positive_std_0_100,8.333333333333332,Nike
2984,2021-02-15,cc_positive_std_0_100,0.8333333333333319,Nike
2985,2021-02-14,cc_positive_std_0_100,0.8333333333333319,Nike
2986,2021-02-13,cc_positive_std_0_100,3.3333333333333313,Nike
2987,2021-02-12,cc_positive_std_0_100,11.666666666666666,Nike
2988,2021-02-11,cc_positive_std_0_100,9.999999999999998,Nike
2989,2021-02-10,cc_positive_std_0_100,8.333333333333332,Nike
2990,2021-02-09,cc_positive_std_0_100,23.333333333333332,Nike
2991,2021-02-08,cc_positive_std_0_100,19.166666666666664,Nike
2992,2021-02-07,cc_positive_std_0_100,6.666666666666665,Nike
2993,2021-02-06,cc_positive_std_0_100,4.166666666666665,Nike
2994,2021-02-05,cc_positive_std_0_100,4.999999999999999,Nike
2995,2021-02-04,cc_positive_std_0_100,9.999999999999998,Nike
2996,2021-02-03,cc_positive_std_0_100,13.333333333333334,Nike
2997,2021-02-02,cc_positive_std_0_100,15.833333333333332,Nike
2998,2021-02-01,cc_positive_std_0_100,9.999999999999998,Nike
2999,2021-01-31,cc_positive_std_0_100,2.4999999999999996,Nike
3000,2021-01-30,cc_positive_std_0_100,3.3333333333333313,Nike
3001,2021-01-29,cc_positive_std_0_100,13.333333333333334,Nike
3002,2021-01-28,cc_positive_std_0_100,8.333333333333332,Nike
3003,2021-01-27,cc_positive_std_0_100,3.3333333333333313,Nike
3004,2021-01-26,cc_positive_std_0_100,6.666666666666665,Nike
3005,2021-01-25,cc_positive_std_0_100,4.166666666666665,Nike
3006,2021-01-24,cc_positive_std_0_100,3.3333333333333313,Nike
3007,2021-01-23,cc_positive_std_0_100,1.6666666666666656,Nike
3008,2021-01-22,cc_positive_std_0_100,4.999999999999999,Nike
3009,2021-01-21,cc_positive_std_0_100,14.166666666666666,Nike
3010,2021-01-20,cc_positive_std_0_100,9.166666666666666,Nike
